problem_id,source,target,prev_source,prev_target
mawps-350,how much money would he need to finish his collection?,"container ( john , None , action figure , None , None ) part ( john , action figure , None , None , john , action figure , None , None , john , action figure , None , None ) rate ( john , 5 , money , None , $ , action figure , None , None ) container ( john , None , money , None , $ )","If each one costs $5,","container ( john , None , money , None , $ )"
mawps-327,April's discount flowers was having a sale where each flower was 6 dollars.,,,
mawps-327,"If Maria bought 7 roses and 3 daisies,","container ( maria , 7 , flower , rose , None ) container ( maria , 3 , flower , daisies , None )",April's discount flowers was having a sale where each flower was 6 dollars.,
mawps-327,how much did she spend?,"container ( maria , None , flower , None , None ) part ( maria , flower , None , None , maria , flower , rose , None , maria , flower , daisies , None ) container ( maria , None , money , None , dollar ) rate ( maria , 6 , money , None , dollar , flower , None , None )","If Maria bought 7 roses and 3 daisies,","container ( maria , 7 , flower , rose , None ) container ( maria , 3 , flower , daisies , None )"
mawps-798,Ruth starts with 89 apples.,"container ( ruth , 89 , Apple , None , None )",,
mawps-798,She gives 5 to Peter.,"transfer ( peter , ruth , 5 , Apple , None , None )",Ruth starts with 89 apples.,"container ( ruth , 89 , Apple , None , None )"
mawps-798,How many apples does Ruth end with?,"container ( ruth , None , Apple , None , None )",She gives 5 to Peter.,"transfer ( peter , ruth , 5 , Apple , None , None )"
mawps-262,If 0.5 of 8 pets are cats.,"container ( world , 8 , pet , None , None ) explicit ( world , world , 0.5 , pet , cat , None , pet , None , None )",,
mawps-262,How many are cats?,"container ( world , None , pet , cat , None )",If 0.5 of 8 pets are cats.,"container ( world , 8 , pet , None , None ) explicit ( world , world , 0.5 , pet , cat , None , pet , None , None )"
mawps-370,Mary found 18 seashells on the beach.,"transfer ( mary , None , 18 , seashell , beach , None )",,
mawps-370,Jessica found 41 seashells on the beach.,"transfer ( jessica , None , 41 , seashell , beach , None )",Mary found 18 seashells on the beach.,"transfer ( mary , None , 18 , seashell , beach , None )"
mawps-370,How many seashells did they find together?,"container ( mary , 0 , seashell , None , None ) container ( jessica , 0 , seashell , None , None ) container ( they , None , seashell , None , None ) part ( they , seashell , None , None , mary , seashell , None , None , jessica , seashell , None , None )",Jessica found 41 seashells on the beach.,"transfer ( jessica , None , 41 , seashell , beach , None )"
mawps-235,"Before December, customers buy 1346 ear muffs from the mall.","container ( mall , 1346 , ear muff , before December , None )",,
mawps-235,"During December, they buy 6444, and there are none.","container ( mall , 6444 , ear muff , during December , None )","Before December, customers buy 1346 ear muffs from the mall.","container ( mall , 1346 , ear muff , before December , None )"
mawps-235,"In all,",,"During December, they buy 6444, and there are none.","container ( mall , 6444 , ear muff , during December , None )"
mawps-235,how many ear muffs do the customers buy?,"container ( mall , None , ear muff , None , None ) part ( mall , ear muff , None , None , mall , ear muff , before December , None , mall , ear muff , during December , None )","In all,",
mawps-59,Dave bought 12 boxes of chocolate candy and gave 5 to his little brother.,"container ( dave , 12 , chocolate candy , None , box ) transfer ( None , dave , 5 , chocolate candy , None , box )",,
mawps-59,"If each box has 3 pieces inside it,","container ( dave , 3 , chocolate candy , None , piece )",Dave bought 12 boxes of chocolate candy and gave 5 to his little brother.,"container ( dave , 12 , chocolate candy , None , box ) transfer ( None , dave , 5 , chocolate candy , None , box )"
mawps-59,how many pieces did Dave still have?,"rate ( dave , 3 , chocolate candy , None , piece , chocolate candy , None , box ) container ( dave , None , chocolate candy , None , piece )","If each box has 3 pieces inside it,","container ( dave , 3 , chocolate candy , None , piece )"
mawps-223,Robin has 27 packages of gum.,"container ( robin , 27 , gum , None , package )",,
mawps-223,There are 18 pieces in each package.,"rate ( robin , 18 , gum , None , None , gum , None , package )",Robin has 27 packages of gum.,"container ( robin , 27 , gum , None , package )"
mawps-223,How many pieces of gum does Robin have?,"container ( robin , None , gum , None , piece )",There are 18 pieces in each package.,"rate ( robin , 18 , gum , None , None , gum , None , package )"
mawps-331,A group of 3 friends went into a restaurant.,"container ( restaurant , 3 , friend , None , None )",,
mawps-331,The chef already had 6 chicken wings cooked but cooked 3 more for the group.,"container ( restaurant , 6 , chicken wing , None , None ) transfer ( restaurant , None , 3 , chicken wing , None , None )",A group of 3 friends went into a restaurant.,"container ( restaurant , 3 , friend , None , None )"
mawps-331,If they each got the same amount.,"rate ( restaurant , None , chicken wing , None , None , friend , None , None )",The chef already had 6 chicken wings cooked but cooked 3 more for the group.,"container ( restaurant , 6 , chicken wing , None , None ) transfer ( restaurant , None , 3 , chicken wing , None , None )"
mawps-331,how many would each person get?,"rate ( restaurant , None , chicken wing , None , None , friend , None , None )",If they each got the same amount.,"rate ( restaurant , None , chicken wing , None , None , friend , None , None )"
mawps-274,A waiter had 33 customers to wait on.,"container ( waiter , 33 , customer , None , None )",,
mawps-274,"If 31 customers left and he got another 26 customers,","transfer ( None , waiter , 31 , customer , None , None ) transfer ( waiter , None , 26 , customer , None , None )",A waiter had 33 customers to wait on.,"container ( waiter , 33 , customer , None , None )"
mawps-274,how many customers would he have?,"container ( waiter , None , customer , None , None )","If 31 customers left and he got another 26 customers,","transfer ( None , waiter , 31 , customer , None , None ) transfer ( waiter , None , 26 , customer , None , None )"
mawps-75,The cafeteria had 50 apples.,"container ( cafeteria , 50 , apple , None , None )",,
mawps-75,For lunch they handed out 5 to students and decided to use the rest to make pies.,"transfer ( None , cafeteria , 5 , apple , None , None )",The cafeteria had 50 apples.,"container ( cafeteria , 50 , apple , None , None )"
mawps-75,"If each pie takes 5 apples,","rate ( cafeteria , 5 , apple , None , None , pie , None , None )",For lunch they handed out 5 to students and decided to use the rest to make pies.,"transfer ( None , cafeteria , 5 , apple , None , None )"
mawps-75,how many pies could they make?,"container ( cafeteria , None , pie , None , None )","If each pie takes 5 apples,","rate ( cafeteria , 5 , apple , None , None , pie , None , None )"
mawps-171,A new virus is released on the internet.,,,
mawps-171,The administrator of a department's LAN is given 5 minutes by a manager to estimate the impact.,"container ( administrator , 5 , time , None , minute )",A new virus is released on the internet.,
mawps-171,The administrator samples 12 of the PCs connected to the LAN and finds that 7 are infected.,,The administrator of a department's LAN is given 5 minutes by a manager to estimate the impact.,"container ( administrator , 5 , time , None , minute )"
mawps-171,Use a proportion to estimate the number of infected PCs if there are a total of 216 PCs connected to the LAN.,"container ( administrator , 216 , PC , None , None ) explicit ( administrator , administrator , 12/7 , PC , None , None , PC , infected , None ) container ( administrator , None , PC , infected , None )",The administrator samples 12 of the PCs connected to the LAN and finds that 7 are infected.,
mawps-258,"If books came from all the 4 continents that Bryan had been into and he collected 122 books per continent,","container ( bryan , 4 , continent , None , None ) rate ( bryan , 122 , book , None , None , continent , None , None )",,
mawps-258,how many books does he have from all 4 continents combined?,"container ( bryan , None , book , None , None )","If books came from all the 4 continents that Bryan had been into and he collected 122 books per continent,","container ( bryan , 4 , continent , None , None ) rate ( bryan , 122 , book , None , None , continent , None , None )"
mawps-2,One pencil weighs 28.3 grams.,"rate ( world , 28.3 , weight , None , grams , pencil , None , None )",,
mawps-2,How much do 5 pencils weigh?,"container ( world , 5 , pencil , None , None ) container ( world , None , weight , None , gram )",One pencil weighs 28.3 grams.,"rate ( world , 28.3 , weight , None , grams , pencil , None , None )"
mawps-22,Elizabeth went to the salon and had 0.375 inch of hair cut off.,"transfer ( None , elizabeth , 0.375 , hair , salon , inch )",,
mawps-22,The next day she went back and asked for another 0.5 inch to be cut off.,"transfer ( None , elizabeth , 0.5 , hair , None , inch )",Elizabeth went to the salon and had 0.375 inch of hair cut off.,"transfer ( None , elizabeth , 0.375 , hair , salon , inch )"
mawps-22,How much hair did she have cut off in all?,"container ( elizabeth , 0 , hair , None , inch ) container ( elizabeth , None , hair , None , inch )",The next day she went back and asked for another 0.5 inch to be cut off.,"transfer ( None , elizabeth , 0.5 , hair , None , inch )"
mawps-1536,Deborah is inviting 10 friends to a party.,"container ( deborah , 10 , Friend , None , None )",,
mawps-1536,She has 80 cookies.,"container ( deborah , 80 , Cookie , None , None )",Deborah is inviting 10 friends to a party.,"container ( deborah , 10 , Friend , None , None )"
mawps-1536,How many cookies will each friend get?,"rate ( deborah , None , Cookie , None , None , Friend , None , None )",She has 80 cookies.,"container ( deborah , 80 , Cookie , None , None )"
mawps-167,April's discount flowers was having a sale where each flower was 6 dollars.,"rate ( april , 6 , money , None , dollar , flower , discount , None )",,
mawps-167,"If Katie bought 5 roses and 5 daisies,","container ( katie , 5 , flower , rose , None ) container ( katie , 5 , flower , daisies , None )",April's discount flowers was having a sale where each flower was 6 dollars.,"rate ( april , 6 , money , None , dollar , flower , discount , None )"
mawps-167,how much did she spend?,"part ( april , flower , discount , None , katie , flower , rose , None , katie , flower , daisies , None ) container ( april , None , money , None , dollar )","If Katie bought 5 roses and 5 daisies,","container ( katie , 5 , flower , rose , None ) container ( katie , 5 , flower , daisies , None )"
